Time(s),Lick,Rinse,ArtSal,Quinine,NaCl,Sucrose,MSG,Citric
762.321,1,0,0,0,0,0,0,0
762.331,0,0,0,0,0,0,0,0
762.462,1,0,0,0,0,0,0,0
762.472,0,0,0,0,0,0,0,0
762.598,1,0,0,0,0,0,0,0
762.608,0,0,0,0,0,0,0,0
762.722,1,1,0,0,0,0,0,0
762.732,0,0,0,0,0,0,0,0
762.923,1,0,0,0,0,0,0,0
762.933,0,0,0,0,0,0,0,0
763.041,1,0,0,0,0,0,0,0
763.051,0,0,0,0,0,0,0,0
763.186,1,0,0,0,0,0,0,0
763.196,0,0,0,0,0,0,0,0
763.33,1,0,0,0,0,0,0,0
763.34,0,0,0,0,0,0,0,0
763.475,1,1,0,0,0,0,0,0
763.485,0,0,0,0,0,0,0,0
765.027,1,0,0,0,0,0,0,0
765.037,0,0,0,0,0,0,0,0
765.164,1,0,0,0,0,0,0,0
765.174,0,0,0,0,0,0,0,0
765.321,1,0,0,0,0,0,0,0
765.331,0,0,0,0,0,0,0,0
767.321,1,1,0,0,0,0,0,0
767.331,0,0,0,0,0,0,0,0
767.47,1,0,0,0,0,0,0,0
767.48,0,0,0,0,0,0,0,0
767.58,1,0,0,0,0,0,0,0
767.59,0,0,0,0,0,0,0,0
767.709,1,0,0,0,0,0,0,0
767.719,0,0,0,0,0,0,0,0
767.839,1,0,0,0,0,0,0,0
767.849,0,0,0,0,0,0,0,0
767.99,1,0,0,0,0,0,0,0
768,0,0,0,0,0,0,0,0
768.149,1,1,0,0,0,0,0,0
768.159,0,0,0,0,0,0,0,0
768.259,1,0,0,0,0,0,0,0
768.269,0,0,0,0,0,0,0,0
768.42,1,0,0,0,0,0,0,0
768.43,0,0,0,0,0,0,0,0
769.365,1,0,0,0,0,0,0,0
769.375,0,0,0,0,0,0,0,0
785.253,1,1,0,0,0,0,0,0
785.263,0,0,0,0,0,0,0,0
785.455,1,0,0,0,0,0,0,0
785.465,0,0,0,0,0,0,0,0
786.026,1,0,0,0,0,0,0,0
786.036,0,0,0,0,0,0,0,0
786.139,1,0,0,0,0,0,0,0
786.149,0,0,0,0,0,0,0,0
786.25,1,0,0,0,0,0,0,0
786.26,0,0,0,0,0,0,0,0
786.37,1,0,0,0,1,0,0,0
786.38,0,0,0,0,0,0,0,0
786.862,1,0,0,0,1,0,0,0
786.872,0,0,0,0,0,0,0,0
787.036,1,0,0,0,1,0,0,0
787.046,0,0,0,0,0,0,0,0
787.242,1,0,0,0,1,0,0,0
787.252,0,0,0,0,0,0,0,0
787.368,1,0,0,0,1,0,0,0
787.378,0,0,0,0,0,0,0,0
787.504,1,0,0,0,1,0,0,0
787.514,0,0,0,0,0,0,0,0
787.633,1,0,0,0,1,0,0,0
787.643,0,0,0,0,0,0,0,0
787.786,1,0,0,0,1,0,0,0
787.796,0,0,0,0,0,0,0,0
787.94,1,0,0,0,1,0,0,0
787.95,0,0,0,0,0,0,0,0
788.068,1,0,0,0,1,0,0,0
788.078,0,0,0,0,0,0,0,0
788.207,1,0,0,0,0,0,0,0
788.217,0,0,0,0,0,0,0,0
788.347,1,0,0,0,0,0,0,0
788.357,0,0,0,0,0,0,0,0
788.483,1,0,0,0,0,0,0,0
788.493,0,0,0,0,0,0,0,0
788.62,1,0,0,0,0,0,0,0
788.63,0,0,0,0,0,0,0,0
788.761,1,1,0,0,0,0,0,0
788.771,0,0,0,0,0,0,0,0
788.88,1,0,0,0,0,0,0,0
788.89,0,0,0,0,0,0,0,0
789.055,1,0,0,0,0,0,0,0
789.065,0,0,0,0,0,0,0,0
789.184,1,0,0,0,0,0,0,0
789.194,0,0,0,0,0,0,0,0
789.324,1,1,0,0,0,0,0,0
789.334,0,0,0,0,0,0,0,0
789.453,1,0,0,0,0,0,0,0
789.463,0,0,0,0,0,0,0,0
789.587,1,0,0,0,0,0,0,0
789.597,0,0,0,0,0,0,0,0
789.724,1,0,0,0,0,0,0,0
789.734,0,0,0,0,0,0,0,0
789.868,1,0,0,0,0,0,0,0
789.878,0,0,0,0,0,0,0,0
790.016,1,1,0,0,0,0,0,0
790.026,0,0,0,0,0,0,0,0
790.172,1,0,0,0,0,0,0,0
790.182,0,0,0,0,0,0,0,0
790.332,1,0,0,0,0,0,0,0
790.342,0,0,0,0,0,0,0,0
790.476,1,0,0,0,0,0,0,0
790.486,0,0,0,0,0,0,0,0
790.627,1,1,0,0,0,0,0,0
790.637,0,0,0,0,0,0,0,0
790.788,1,0,0,0,0,0,0,0
790.798,0,0,0,0,0,0,0,0
790.937,1,0,0,0,0,0,0,0
790.947,0,0,0,0,0,0,0,0
791.095,1,0,0,0,0,0,0,0
791.105,0,0,0,0,0,0,0,0
791.213,1,1,0,0,0,0,0,0
791.223,0,0,0,0,0,0,0,0
791.356,1,0,0,0,0,0,0,0
791.366,0,0,0,0,0,0,0,0
791.508,1,0,0,0,0,0,0,0
791.518,0,0,0,0,0,0,0,0
792.901,1,0,0,0,0,0,0,0
792.911,0,0,0,0,0,0,0,0
793.706,1,0,0,0,0,0,0,0
793.716,0,0,0,0,0,0,0,0
793.829,1,1,0,0,0,0,0,0
793.839,0,0,0,0,0,0,0,0
795.405,1,0,0,0,0,0,0,0
795.415,0,0,0,0,0,0,0,0
795.527,1,0,0,0,0,0,0,0
795.537,0,0,0,0,0,0,0,0
795.652,1,0,0,0,0,0,0,0
795.662,0,0,0,0,0,0,0,0
796.169,1,1,0,0,0,0,0,0
796.179,0,0,0,0,0,0,0,0
802.732,1,0,0,0,0,0,0,0
802.742,0,0,0,0,0,0,0,0
817.722,1,0,0,0,0,0,0,0
817.732,0,0,0,0,0,0,0,0
817.94,1,0,0,0,0,0,0,0
817.95,0,0,0,0,0,0,0,0
818.064,1,0,0,0,0,0,0,0
818.074,0,0,0,0,0,0,0,0
818.195,1,1,0,0,0,0,0,0
818.205,0,0,0,0,0,0,0,0
818.297,1,0,0,0,0,0,0,0
818.307,0,0,0,0,0,0,0,0
818.43,1,0,0,0,0,0,0,0
818.44,0,0,0,0,0,0,0,0
818.563,1,0,0,0,0,0,0,0
818.573,0,0,0,0,0,0,0,0
818.695,1,0,0,0,0,0,0,0
818.705,0,0,0,0,0,0,0,0
818.945,1,0,0,0,0,0,0,0
818.955,0,0,0,0,0,0,0,0
819.084,1,1,0,0,0,0,0,0
819.094,0,0,0,0,0,0,0,0
819.232,1,0,0,0,0,0,0,0
819.242,0,0,0,0,0,0,0,0
819.374,1,0,0,0,0,0,0,0
819.384,0,0,0,0,0,0,0,0
819.517,1,0,0,0,0,0,0,0
819.527,0,0,0,0,0,0,0,0
819.666,1,0,0,0,0,0,0,0
819.676,0,0,0,0,0,0,0,0
819.815,1,1,0,0,0,0,0,0
819.825,0,0,0,0,0,0,0,0
819.962,1,0,0,0,0,0,0,0
819.972,0,0,0,0,0,0,0,0
820.109,1,0,0,0,0,0,0,0
820.119,0,0,0,0,0,0,0,0
820.265,1,0,0,0,0,0,0,0
820.275,0,0,0,0,0,0,0,0
820.41,1,0,0,0,0,0,0,0
820.42,0,0,0,0,0,0,0,0
876.255,1,0,0,0,0,0,0,0
876.265,0,0,0,0,0,0,0,0
876.389,1,0,1,0,0,0,0,0
876.399,0,0,0,0,0,0,0,0
876.499,1,0,1,0,0,0,0,0
876.509,0,0,0,0,0,0,0,0
876.624,1,0,1,0,0,0,0,0
876.634,0,0,0,0,0,0,0,0
876.893,1,0,1,0,0,0,0,0
876.903,0,0,0,0,0,0,0,0
877.031,1,0,1,0,0,0,0,0
877.041,0,0,0,0,0,0,0,0
877.174,1,0,1,0,0,0,0,0
877.184,0,0,0,0,0,0,0,0
877.31,1,0,1,0,0,0,0,0
877.32,0,0,0,0,0,0,0,0
877.45,1,0,1,0,0,0,0,0
877.46,0,0,0,0,0,0,0,0
877.588,1,0,1,0,0,0,0,0
877.598,0,0,0,0,0,0,0,0
877.734,1,0,1,0,0,0,0,0
877.744,0,0,0,0,0,0,0,0
877.878,1,0,0,0,0,0,0,0
877.888,0,0,0,0,0,0,0,0
878.022,1,0,0,0,0,0,0,0
878.032,0,0,0,0,0,0,0,0
878.164,1,0,0,0,0,0,0,0
878.174,0,0,0,0,0,0,0,0
878.314,1,0,0,0,0,0,0,0
878.324,0,0,0,0,0,0,0,0
878.467,1,0,0,0,0,0,0,0
878.477,0,0,0,0,0,0,0,0
878.638,1,1,0,0,0,0,0,0
878.648,0,0,0,0,0,0,0,0
878.778,1,0,0,0,0,0,0,0
878.788,0,0,0,0,0,0,0,0
878.924,1,0,0,0,0,0,0,0
878.934,0,0,0,0,0,0,0,0
879.071,1,0,0,0,0,0,0,0
879.081,0,0,0,0,0,0,0,0
879.229,1,0,0,0,0,0,0,0
879.239,0,0,0,0,0,0,0,0
879.393,1,1,0,0,0,0,0,0
879.403,0,0,0,0,0,0,0,0
879.533,1,0,0,0,0,0,0,0
879.543,0,0,0,0,0,0,0,0
879.654,1,0,0,0,0,0,0,0
879.664,0,0,0,0,0,0,0,0
879.802,1,0,0,0,0,0,0,0
879.812,0,0,0,0,0,0,0,0
879.969,1,1,0,0,0,0,0,0
879.979,0,0,0,0,0,0,0,0
880.245,1,0,0,0,0,0,0,0
880.255,0,0,0,0,0,0,0,0
880.38,1,0,0,0,0,0,0,0
880.39,0,0,0,0,0,0,0,0
880.526,1,0,0,0,0,0,0,0
880.536,0,0,0,0,0,0,0,0
880.678,1,0,0,0,0,0,0,0
880.688,0,0,0,0,0,0,0,0
880.832,1,0,0,0,0,0,0,0
880.842,0,0,0,0,0,0,0,0
880.999,1,1,0,0,0,0,0,0
881.009,0,0,0,0,0,0,0,0
881.153,1,0,0,0,0,0,0,0
881.163,0,0,0,0,0,0,0,0
881.339,1,0,0,0,0,0,0,0
881.349,0,0,0,0,0,0,0,0
881.476,1,0,0,0,0,0,0,0
881.486,0,0,0,0,0,0,0,0
881.625,1,1,0,0,0,0,0,0
881.635,0,0,0,0,0,0,0,0
881.781,1,0,0,0,0,0,0,0
881.791,0,0,0,0,0,0,0,0
881.944,1,0,0,0,0,0,0,0
881.954,0,0,0,0,0,0,0,0
882.085,1,0,0,0,0,0,0,0
882.095,0,0,0,0,0,0,0,0
882.23,1,1,0,0,0,0,0,0
882.24,0,0,0,0,0,0,0,0
882.39,1,0,0,0,0,0,0,0
882.4,0,0,0,0,0,0,0,0
882.56,1,0,0,0,0,0,0,0
882.57,0,0,0,0,0,0,0,0
882.741,1,0,0,0,0,0,0,0
882.751,0,0,0,0,0,0,0,0
882.889,1,0,0,0,0,0,0,0
882.899,0,0,0,0,0,0,0,0
883.046,1,0,0,0,0,0,0,0
883.056,0,0,0,0,0,0,0,0
883.158,1,1,0,0,0,0,0,0
883.168,0,0,0,0,0,0,0,0
883.387,1,0,0,0,0,0,0,0
883.397,0,0,0,0,0,0,0,0
883.553,1,0,0,0,0,0,0,0
883.563,0,0,0,0,0,0,0,0
883.728,1,0,0,0,0,0,0,0
883.738,0,0,0,0,0,0,0,0
883.833,1,1,0,0,0,0,0,0
883.843,0,0,0,0,0,0,0,0
884.027,1,0,0,0,0,0,0,0
884.037,0,0,0,0,0,0,0,0
884.172,1,0,0,0,0,0,0,0
884.182,0,0,0,0,0,0,0,0
884.319,1,0,0,0,0,0,0,0
884.329,0,0,0,0,0,0,0,0
884.464,1,0,0,0,0,0,0,0
884.474,0,0,0,0,0,0,0,0
884.613,1,0,0,0,0,0,0,0
884.623,0,0,0,0,0,0,0,0
884.791,1,1,0,0,0,0,0,0
884.801,0,0,0,0,0,0,0,0
884.962,1,0,0,0,0,0,0,0
884.972,0,0,0,0,0,0,0,0
885.109,1,0,0,0,0,0,0,0
885.119,0,0,0,0,0,0,0,0
885.272,1,0,0,0,0,0,0,0
885.282,0,0,0,0,0,0,0,0
885.426,1,0,0,0,0,0,0,0
885.436,0,0,0,0,0,0,0,0
885.603,1,0,0,0,0,0,0,0
885.613,0,0,0,0,0,0,0,0
885.718,1,1,0,0,0,0,0,0
885.728,0,0,0,0,0,0,0,0
885.926,1,0,0,0,0,0,0,0
885.936,0,0,0,0,0,0,0,0
886.081,1,0,0,0,0,0,0,0
886.091,0,0,0,0,0,0,0,0
886.258,1,0,0,0,0,0,0,0
886.268,0,0,0,0,0,0,0,0
886.425,1,0,0,1,0,0,0,0
886.435,0,0,0,0,0,0,0,0
886.93,1,0,0,1,0,0,0,0
886.94,0,0,0,0,0,0,0,0
887.042,1,0,0,1,0,0,0,0
887.052,0,0,0,0,0,0,0,0
887.527,1,0,0,1,0,0,0,0
887.537,0,0,0,0,0,0,0,0
887.667,1,0,0,1,0,0,0,0
887.677,0,0,0,0,0,0,0,0
887.78,1,0,0,1,0,0,0,0
887.79,0,0,0,0,0,0,0,0
887.989,1,0,0,1,0,0,0,0
887.999,0,0,0,0,0,0,0,0
888.098,1,0,0,1,0,0,0,0
888.108,0,0,0,0,0,0,0,0
888.218,1,0,0,1,0,0,0,0
888.228,0,0,0,0,0,0,0,0
889.57,1,0,0,1,0,0,0,0
889.58,0,0,0,0,0,0,0,0
1116.214,1,0,0,0,0,0,0,0
1116.224,0,0,0,0,0,0,0,0
1116.333,1,0,0,0,0,0,0,0
1116.343,0,0,0,0,0,0,0,0
1116.45,1,0,0,0,0,0,0,0
1116.46,0,0,0,0,0,0,0,0
1116.578,1,1,0,0,0,0,0,0
1116.588,0,0,0,0,0,0,0,0
1117.435,1,0,0,0,0,0,0,0
1117.445,0,0,0,0,0,0,0,0
1117.577,1,0,0,0,0,0,0,0
1117.587,0,0,0,0,0,0,0,0
1117.718,1,0,0,0,0,0,0,0
1117.728,0,0,0,0,0,0,0,0
1117.857,1,0,0,0,0,0,0,0
1117.867,0,0,0,0,0,0,0,0
1117.991,1,0,0,0,0,0,0,0
1118.001,0,0,0,0,0,0,0,0
1118.113,1,1,0,0,0,0,0,0
1118.123,0,0,0,0,0,0,0,0
1118.255,1,0,0,0,0,0,0,0
1118.265,0,0,0,0,0,0,0,0
1118.405,1,0,0,0,0,0,0,0
1118.415,0,0,0,0,0,0,0,0
1118.544,1,0,0,0,0,0,0,0
1118.554,0,0,0,0,0,0,0,0
1118.701,1,0,0,0,0,0,0,0
1118.711,0,0,0,0,0,0,0,0
1118.817,1,1,0,0,0,0,0,0
1118.827,0,0,0,0,0,0,0,0
1118.964,1,0,0,0,0,0,0,0
1118.974,0,0,0,0,0,0,0,0
1119.117,1,0,0,0,0,0,0,0
1119.127,0,0,0,0,0,0,0,0
1119.237,1,0,0,0,0,0,0,0
1119.247,0,0,0,0,0,0,0,0
1119.355,1,0,0,0,0,0,0,0
1119.365,0,0,0,0,0,0,0,0
1119.502,1,0,0,0,0,0,0,0
1119.512,0,0,0,0,0,0,0,0
1119.656,1,1,0,0,0,0,0,0
1119.666,0,0,0,0,0,0,0,0
1119.814,1,0,0,0,0,0,0,0
1119.824,0,0,0,0,0,0,0,0
1119.964,1,0,0,0,0,0,0,0
1119.974,0,0,0,0,0,0,0,0
1120.126,1,0,0,0,0,0,0,0
1120.136,0,0,0,0,0,0,0,0
1120.24,1,1,0,0,0,0,0,0
1120.25,0,0,0,0,0,0,0,0
1120.385,1,0,0,0,0,0,0,0
1120.395,0,0,0,0,0,0,0,0
1120.515,1,0,0,0,0,0,0,0
1120.525,0,0,0,0,0,0,0,0
1120.672,1,0,0,0,0,0,0,0
1120.682,0,0,0,0,0,0,0,0
1120.827,1,1,0,0,0,0,0,0
1120.837,0,0,0,0,0,0,0,0
1120.973,1,0,0,0,0,0,0,0
1120.983,0,0,0,0,0,0,0,0
1121.118,1,0,0,0,0,0,0,0
1121.128,0,0,0,0,0,0,0,0
1121.259,1,0,0,0,0,0,0,0
1121.269,0,0,0,0,0,0,0,0
1121.422,1,0,0,0,0,0,0,0
1121.432,0,0,0,0,0,0,0,0
1121.566,1,1,0,0,0,0,0,0
1121.576,0,0,0,0,0,0,0,0
1121.713,1,0,0,0,0,0,0,0
1121.723,0,0,0,0,0,0,0,0
1122.207,1,0,0,0,0,0,0,0
1122.217,0,0,0,0,0,0,0,0
1122.343,1,0,0,0,0,0,0,0
1122.353,0,0,0,0,0,0,0,0
1122.498,1,0,0,0,0,0,0,0
1122.508,0,0,0,0,0,0,0,0
1122.658,1,0,0,0,0,0,0,0
1122.668,0,0,0,0,0,0,0,0
1122.803,1,1,0,0,0,0,0,0
1122.813,0,0,0,0,0,0,0,0
1122.954,1,0,0,0,0,0,0,0
1122.964,0,0,0,0,0,0,0,0
1123.108,1,0,0,0,0,0,0,0
1123.118,0,0,0,0,0,0,0,0
1123.261,1,0,0,0,0,0,0,0
1123.271,0,0,0,0,0,0,0,0
1123.4,1,0,0,0,0,0,0,0
1123.41,0,0,0,0,0,0,0,0
1123.551,1,1,0,0,0,0,0,0
1123.561,0,0,0,0,0,0,0,0
1123.714,1,0,0,0,0,0,0,0
1123.724,0,0,0,0,0,0,0,0
1123.877,1,0,0,0,0,0,0,0
1123.887,0,0,0,0,0,0,0,0
1124.043,1,0,0,0,0,0,0,0
1124.053,0,0,0,0,0,0,0,0
1124.2,1,0,0,0,0,0,0,0
1124.21,0,0,0,0,0,0,0,0
1124.362,1,0,0,0,0,0,0,0
1124.372,0,0,0,0,0,0,0,0
1124.503,1,1,0,0,0,0,0,0
1124.513,0,0,0,0,0,0,0,0
1124.669,1,0,0,0,0,0,0,0
1124.679,0,0,0,0,0,0,0,0
1124.825,1,0,0,0,0,0,0,0
1124.835,0,0,0,0,0,0,0,0
1124.981,1,0,0,0,0,0,0,0
1124.991,0,0,0,0,0,0,0,0
1125.122,1,0,0,0,0,1,0,0
1125.132,0,0,0,0,0,0,0,0
1126.008,1,0,0,0,0,1,0,0
1126.018,0,0,0,0,0,0,0,0
1126.258,1,0,0,0,0,1,0,0
1126.268,0,0,0,0,0,0,0,0
1126.371,1,0,0,0,0,1,0,0
1126.381,0,0,0,0,0,0,0,0
1126.532,1,0,0,0,0,1,0,0
1126.542,0,0,0,0,0,0,0,0
1126.689,1,0,0,0,0,1,0,0
1126.699,0,0,0,0,0,0,0,0
1126.796,1,0,0,0,0,1,0,0
1126.806,0,0,0,0,0,0,0,0
1126.947,1,0,0,0,0,1,0,0
1126.957,0,0,0,0,0,0,0,0
1127.069,1,0,0,0,0,1,0,0
1127.079,0,0,0,0,0,0,0,0
1127.193,1,0,0,0,0,1,0,0
1127.203,0,0,0,0,0,0,0,0
1127.345,1,0,0,0,0,0,0,0
1127.355,0,0,0,0,0,0,0,0
1127.478,1,0,0,0,0,0,0,0
1127.488,0,0,0,0,0,0,0,0
1127.615,1,0,0,0,0,0,0,0
1127.625,0,0,0,0,0,0,0,0
1127.762,1,1,0,0,0,0,0,0
1127.772,0,0,0,0,0,0,0,0
1127.902,1,0,0,0,0,0,0,0
1127.912,0,0,0,0,0,0,0,0
1128.262,1,0,0,0,0,0,0,0
1128.272,0,0,0,0,0,0,0,0
1128.392,1,0,0,0,0,0,0,0
1128.402,0,0,0,0,0,0,0,0
1128.546,1,0,0,0,0,0,0,0
1128.556,0,0,0,0,0,0,0,0
1128.671,1,1,0,0,0,0,0,0
1128.681,0,0,0,0,0,0,0,0
1128.811,1,0,0,0,0,0,0,0
1128.821,0,0,0,0,0,0,0,0
1128.975,1,0,0,0,0,0,0,0
1128.985,0,0,0,0,0,0,0,0
1129.099,1,0,0,0,0,0,0,0
1129.109,0,0,0,0,0,0,0,0
1129.252,1,1,0,0,0,0,0,0
1129.262,0,0,0,0,0,0,0,0
1129.402,1,0,0,0,0,0,0,0
1129.412,0,0,0,0,0,0,0,0
1129.557,1,0,0,0,0,0,0,0
1129.567,0,0,0,0,0,0,0,0
1129.71,1,0,0,0,0,0,0,0
1129.72,0,0,0,0,0,0,0,0
1129.878,1,0,0,0,0,0,0,0
1129.888,0,0,0,0,0,0,0,0
1130.412,1,1,0,0,0,0,0,0
1130.422,0,0,0,0,0,0,0,0
1130.539,1,0,0,0,0,0,0,0
1130.549,0,0,0,0,0,0,0,0
1130.702,1,0,0,0,0,0,0,0
1130.712,0,0,0,0,0,0,0,0
1130.869,1,0,0,0,0,0,0,0
1130.879,0,0,0,0,0,0,0,0
1131.036,1,1,0,0,0,0,0,0
1131.046,0,0,0,0,0,0,0,0
1131.173,1,0,0,0,0,0,0,0
1131.183,0,0,0,0,0,0,0,0
1131.331,1,0,0,0,0,0,0,0
1131.341,0,0,0,0,0,0,0,0
1131.491,1,0,0,0,0,0,0,0
1131.501,0,0,0,0,0,0,0,0
1131.623,1,1,0,0,0,0,0,0
1131.633,0,0,0,0,0,0,0,0
1131.78,1,0,0,0,0,0,0,0
1131.79,0,0,0,0,0,0,0,0
1131.943,1,0,0,0,0,0,0,0
1131.953,0,0,0,0,0,0,0,0
1132.118,1,0,0,0,0,0,0,0
1132.128,0,0,0,0,0,0,0,0
1132.263,1,0,0,0,0,0,0,0
1132.273,0,0,0,0,0,0,0,0
1132.459,1,1,0,0,0,0,0,0
1132.469,0,0,0,0,0,0,0,0
1132.609,1,0,0,0,0,0,0,0
1132.619,0,0,0,0,0,0,0,0
1132.768,1,0,0,0,0,0,0,0
1132.778,0,0,0,0,0,0,0,0
1132.928,1,0,0,0,0,0,0,0
1132.938,0,0,0,0,0,0,0,0
1133.085,1,0,0,0,0,0,0,0
1133.095,0,0,0,0,0,0,0,0
1133.241,1,1,0,0,0,0,0,0
1133.251,0,0,0,0,0,0,0,0
1133.403,1,0,0,0,0,0,0,0
1133.413,0,0,0,0,0,0,0,0
1133.589,1,0,0,0,0,0,0,0
1133.599,0,0,0,0,0,0,0,0
1133.743,1,0,0,0,0,0,0,0
1133.753,0,0,0,0,0,0,0,0
1133.876,1,0,0,0,0,0,0,0
1133.886,0,0,0,0,0,0,0,0
1134.04,1,0,0,0,0,0,0,0
1134.05,0,0,0,0,0,0,0,0
1134.609,1,1,0,0,0,0,0,0
1134.619,0,0,0,0,0,0,0,0
1134.761,1,0,0,0,0,0,0,0
1134.771,0,0,0,0,0,0,0,0
1134.916,1,0,0,0,0,0,0,0
1134.926,0,0,0,0,0,0,0,0
1135.068,1,0,0,0,0,0,0,0
1135.078,0,0,0,0,0,0,0,0
1135.222,1,0,0,0,0,0,0,0
1135.232,0,0,0,0,0,0,0,0
1135.446,1,1,0,0,0,0,0,0
1135.456,0,0,0,0,0,0,0,0
1135.562,1,0,0,0,0,0,0,0
1135.572,0,0,0,0,0,0,0,0
1135.718,1,0,0,0,0,0,0,0
1135.728,0,0,0,0,0,0,0,0
1135.872,1,0,0,0,0,0,0,0
1135.882,0,0,0,0,0,0,0,0
1136.031,1,0,0,0,1,0,0,0
1136.041,0,0,0,0,0,0,0,0
1136.581,1,0,0,0,1,0,0,0
1136.591,0,0,0,0,0,0,0,0
1136.682,1,0,0,0,1,0,0,0
1136.692,0,0,0,0,0,0,0,0
1136.851,1,0,0,0,1,0,0,0
1136.861,0,0,0,0,0,0,0,0
1136.996,1,0,0,0,1,0,0,0
1137.006,0,0,0,0,0,0,0,0
1137.123,1,0,0,0,1,0,0,0
1137.133,0,0,0,0,0,0,0,0
1137.286,1,0,0,0,1,0,0,0
1137.296,0,0,0,0,0,0,0,0
1137.414,1,0,0,0,1,0,0,0
1137.424,0,0,0,0,0,0,0,0
1137.559,1,0,0,0,1,0,0,0
1137.569,0,0,0,0,0,0,0,0
1137.7,1,0,0,0,1,0,0,0
1137.71,0,0,0,0,0,0,0,0
1137.822,1,0,0,0,0,0,0,0
1137.832,0,0,0,0,0,0,0,0
1137.975,1,0,0,0,0,0,0,0
1137.985,0,0,0,0,0,0,0,0
1138.122,1,0,0,0,0,0,0,0
1138.132,0,0,0,0,0,0,0,0
1138.262,1,1,0,0,0,0,0,0
1138.272,0,0,0,0,0,0,0,0
1138.393,1,0,0,0,0,0,0,0
1138.403,0,0,0,0,0,0,0,0
1138.548,1,0,0,0,0,0,0,0
1138.558,0,0,0,0,0,0,0,0
1138.687,1,0,0,0,0,0,0,0
1138.697,0,0,0,0,0,0,0,0
1138.839,1,0,0,0,0,0,0,0
1138.849,0,0,0,0,0,0,0,0
1138.974,1,1,0,0,0,0,0,0
1138.984,0,0,0,0,0,0,0,0
1139.118,1,0,0,0,0,0,0,0
1139.128,0,0,0,0,0,0,0,0
1139.269,1,0,0,0,0,0,0,0
1139.279,0,0,0,0,0,0,0,0
1139.424,1,0,0,0,0,0,0,0
1139.434,0,0,0,0,0,0,0,0
1139.576,1,1,0,0,0,0,0,0
1139.586,0,0,0,0,0,0,0,0
1139.726,1,0,0,0,0,0,0,0
1139.736,0,0,0,0,0,0,0,0
1139.879,1,0,0,0,0,0,0,0
1139.889,0,0,0,0,0,0,0,0
1140.031,1,0,0,0,0,0,0,0
1140.041,0,0,0,0,0,0,0,0
1140.186,1,0,0,0,0,0,0,0
1140.196,0,0,0,0,0,0,0,0
1140.366,1,1,0,0,0,0,0,0
1140.376,0,0,0,0,0,0,0,0
1140.526,1,0,0,0,0,0,0,0
1140.536,0,0,0,0,0,0,0,0
1140.673,1,0,0,0,0,0,0,0
1140.683,0,0,0,0,0,0,0,0
1140.824,1,0,0,0,0,0,0,0
1140.834,0,0,0,0,0,0,0,0
1140.995,1,0,0,0,0,0,0,0
1141.005,0,0,0,0,0,0,0,0
1141.146,1,1,0,0,0,0,0,0
1141.156,0,0,0,0,0,0,0,0
1141.291,1,0,0,0,0,0,0,0
1141.301,0,0,0,0,0,0,0,0
1141.558,1,0,0,0,0,0,0,0
1141.568,0,0,0,0,0,0,0,0
1141.694,1,0,0,0,0,0,0,0
1141.704,0,0,0,0,0,0,0,0
1141.845,1,1,0,0,0,0,0,0
1141.855,0,0,0,0,0,0,0,0
1142.008,1,0,0,0,0,0,0,0
1142.018,0,0,0,0,0,0,0,0
1142.155,1,0,0,0,0,0,0,0
1142.165,0,0,0,0,0,0,0,0
1142.317,1,0,0,0,0,0,0,0
1142.327,0,0,0,0,0,0,0,0
1142.47,1,1,0,0,0,0,0,0
1142.48,0,0,0,0,0,0,0,0
1142.866,1,0,0,0,0,0,0,0
1142.876,0,0,0,0,0,0,0,0
1143.014,1,0,0,0,0,0,0,0
1143.024,0,0,0,0,0,0,0,0
1143.176,1,0,0,0,0,0,0,0
1143.186,0,0,0,0,0,0,0,0
1143.34,1,0,0,0,0,0,0,0
1143.35,0,0,0,0,0,0,0,0
1143.87,1,0,0,0,0,0,0,0
1143.88,0,0,0,0,0,0,0,0
1144.028,1,1,0,0,0,0,0,0
1144.038,0,0,0,0,0,0,0,0
1144.18,1,0,0,0,0,0,0,0
1144.19,0,0,0,0,0,0,0,0
1144.337,1,0,0,0,0,0,0,0
1144.347,0,0,0,0,0,0,0,0
1144.479,1,0,0,0,0,0,0,0
1144.489,0,0,0,0,0,0,0,0
1144.636,1,0,0,0,0,0,0,0
1144.646,0,0,0,0,0,0,0,0
1144.753,1,1,0,0,0,0,0,0
1144.763,0,0,0,0,0,0,0,0
1144.927,1,0,0,0,0,0,0,0
1144.937,0,0,0,0,0,0,0,0
1145.088,1,0,0,0,0,0,0,0
1145.098,0,0,0,0,0,0,0,0
1145.206,1,0,0,0,0,0,0,0
1145.216,0,0,0,0,0,0,0,0
1150.848,1,0,0,0,0,0,0,0
1150.858,0,0,0,0,0,0,0,0
1150.98,1,0,0,0,0,0,0,0
1150.99,0,0,0,0,0,0,0,0
1297.812,1,1,0,0,0,0,0,0
1297.822,0,0,0,0,0,0,0,0
1440.754,1,0,0,0,0,0,0,0
1440.764,0,0,0,0,0,0,0,0
1441.005,1,0,0,0,0,0,0,0
1441.015,0,0,0,0,0,0,0,0
1441.402,1,0,0,0,0,0,0,0
1441.412,0,0,0,0,0,0,0,0
1441.667,1,0,0,0,0,0,0,0
1441.677,0,0,0,0,0,0,0,0
1441.936,1,0,0,0,0,0,0,1
1441.946,0,0,0,0,0,0,0,0
