Time(s),Lick,Rinse,ArtSal,Quinine,NaCl,Sucrose,MSG,Citric
35.52,1,0,0,0,0,0,0,0
35.53,0,0,0,0,0,0,0,0
35.674,1,1,0,0,0,0,0,0
35.684,0,0,0,0,0,0,0,0
35.835,1,0,0,0,0,0,0,0
35.845,0,0,0,0,0,0,0,0
35.938,1,0,0,0,0,0,0,0
35.948,0,0,0,0,0,0,0,0
36.164,1,0,0,0,0,0,0,0
36.174,0,0,0,0,0,0,0,0
36.332,1,0,0,0,0,0,0,0
36.342,0,0,0,0,0,0,0,0
36.501,1,0,0,0,0,0,0,0
36.511,0,0,0,0,0,0,0,0
36.621,1,1,0,0,0,0,0,0
36.631,0,0,0,0,0,0,0,0
36.856,1,0,0,0,0,0,0,0
36.866,0,0,0,0,0,0,0,0
36.968,1,0,0,0,0,0,0,0
36.978,0,0,0,0,0,0,0,0
37.175,1,0,0,0,0,0,0,0
37.185,0,0,0,0,0,0,0,0
37.338,1,0,0,0,0,0,0,0
37.348,0,0,0,0,0,0,0,0
37.459,1,0,0,0,0,0,0,0
37.469,0,0,0,0,0,0,0,0
37.675,1,1,0,0,0,0,0,0
37.685,0,0,0,0,0,0,0,0
37.834,1,0,0,0,0,0,0,0
37.844,0,0,0,0,0,0,0,0
37.986999999999995,1,0,0,0,0,0,0,0
37.997,0,0,0,0,0,0,0,0
38.147,1,0,0,0,0,0,0,0
38.157,0,0,0,0,0,0,0,0
38.321,1,1,0,0,0,0,0,0
38.331,0,0,0,0,0,0,0,0
38.457,1,0,0,0,0,0,0,0
38.467,0,0,0,0,0,0,0,0
38.613,1,0,0,0,0,0,0,0
38.623,0,0,0,0,0,0,0,0
38.777,1,0,0,0,0,0,0,0
38.787,0,0,0,0,0,0,0,0
38.937,1,0,0,0,1,0,0,0
38.947,0,0,0,0,0,0,0,0
39.099000000000004,1,0,0,0,1,0,0,0
39.109,0,0,0,0,0,0,0,0
39.214,1,0,0,0,1,0,0,0
39.224,0,0,0,0,0,0,0,0
39.353,1,0,0,0,1,0,0,0
39.363,0,0,0,0,0,0,0,0
39.482,1,0,0,0,1,0,0,0
39.492,0,0,0,0,0,0,0,0
39.624,1,0,0,0,1,0,0,0
39.634,0,0,0,0,0,0,0,0
39.763000000000005,1,0,0,0,1,0,0,0
39.773,0,0,0,0,0,0,0,0
39.913000000000004,1,0,0,0,1,0,0,0
39.923,0,0,0,0,0,0,0,0
40.044000000000004,1,0,0,0,1,0,0,0
40.054,0,0,0,0,0,0,0,0
40.187,1,0,0,0,1,0,0,0
40.197,0,0,0,0,0,0,0,0
40.33,1,0,0,0,0,0,0,0
40.34,0,0,0,0,0,0,0,0
40.474000000000004,1,0,0,0,0,0,0,0
40.484,0,0,0,0,0,0,0,0
40.62,1,0,0,0,0,0,0,0
40.63,0,0,0,0,0,0,0,0
40.774,1,1,0,0,0,0,0,0
40.784,0,0,0,0,0,0,0,0
40.929,1,0,0,0,0,0,0,0
40.939,0,0,0,0,0,0,0,0
41.105,1,0,0,0,0,0,0,0
41.115,0,0,0,0,0,0,0,0
41.242,1,0,0,0,0,0,0,0
41.252,0,0,0,0,0,0,0,0
41.398,1,0,0,0,0,0,0,0
41.408,0,0,0,0,0,0,0,0
41.556999999999995,1,0,0,0,0,0,0,0
41.567,0,0,0,0,0,0,0,0
41.658,1,1,0,0,0,0,0,0
41.668,0,0,0,0,0,0,0,0
41.865,1,0,0,0,0,0,0,0
41.875,0,0,0,0,0,0,0,0
42.026,1,0,0,0,0,0,0,0
42.036,0,0,0,0,0,0,0,0
42.18600000000001,1,0,0,0,0,0,0,0
42.196,0,0,0,0,0,0,0,0
42.375,1,0,0,0,0,0,0,0
42.385,0,0,0,0,0,0,0,0
42.52,1,0,0,0,0,0,0,0
42.53,0,0,0,0,0,0,0,0
42.674,1,1,0,0,0,0,0,0
42.684,0,0,0,0,0,0,0,0
42.833,1,0,0,0,0,0,0,0
42.843,0,0,0,0,0,0,0,0
42.989,1,0,0,0,0,0,0,0
42.999,0,0,0,0,0,0,0,0
43.155,1,0,0,0,0,0,0,0
43.165,0,0,0,0,0,0,0,0
43.318000000000005,1,0,0,0,0,0,0,0
43.328,0,0,0,0,0,0,0,0
43.481,1,1,0,0,0,0,0,0
43.491,0,0,0,0,0,0,0,0
43.651,1,0,0,0,0,0,0,0
43.661,0,0,0,0,0,0,0,0
43.815,1,0,0,0,0,0,0,0
43.825,0,0,0,0,0,0,0,0
43.98,1,0,0,0,0,0,0,0
43.99,0,0,0,0,0,0,0,0
44.15,1,1,0,0,0,0,0,0
44.16,0,0,0,0,0,0,0,0
44.3,1,0,0,0,0,0,0,0
44.31,0,0,0,0,0,0,0,0
44.443000000000005,1,0,0,0,0,0,0,0
44.453,0,0,0,0,0,0,0,0
44.597,1,0,0,0,0,0,0,0
44.607,0,0,0,0,0,0,0,0
44.717,1,0,0,0,0,0,0,0
44.727,0,0,0,0,0,0,0,0
44.861000000000004,1,0,0,0,0,0,0,0
44.871,0,0,0,0,0,0,0,0
45.025,1,1,0,0,0,0,0,0
45.035,0,0,0,0,0,0,0,0
45.302,1,0,0,0,0,0,0,0
45.312,0,0,0,0,0,0,0,0
45.446000000000005,1,0,0,0,0,0,0,0
45.456,0,0,0,0,0,0,0,0
45.593,1,0,0,0,0,0,0,0
45.603,0,0,0,0,0,0,0,0
45.74100000000001,1,0,0,0,0,0,0,0
45.751,0,0,0,0,0,0,0,0
45.894,1,0,0,0,0,0,0,0
45.904,0,0,0,0,0,0,0,0
46.053999999999995,1,1,0,0,0,0,0,0
46.064,0,0,0,0,0,0,0,0
46.202,1,0,0,0,0,0,0,0
46.212,0,0,0,0,0,0,0,0
46.354,1,0,0,0,0,0,0,0
46.364,0,0,0,0,0,0,0,0
46.51,1,0,0,0,0,0,0,0
46.52,0,0,0,0,0,0,0,0
46.67,1,1,0,0,0,0,0,0
46.68,0,0,0,0,0,0,0,0
46.806999999999995,1,0,0,0,0,0,0,0
46.817,0,0,0,0,0,0,0,0
47.103,1,0,0,0,0,0,0,0
47.113,0,0,0,0,0,0,0,0
47.258,1,0,0,0,0,0,0,0
47.268,0,0,0,0,0,0,0,0
49.665,1,0,0,0,0,0,0,0
49.675,0,0,0,0,0,0,0,0
49.795,1,0,0,0,0,0,0,0
49.805,0,0,0,0,0,0,0,0
49.93,1,1,0,0,0,0,0,0
49.94,0,0,0,0,0,0,0,0
50.089,1,0,0,0,0,0,0,0
50.099,0,0,0,0,0,0,0,0
50.236000000000004,1,0,0,0,0,0,0,0
50.246,0,0,0,0,0,0,0,0
50.388000000000005,1,0,0,0,0,0,0,0
50.398,0,0,0,0,0,0,0,0
50.662,1,0,0,0,0,0,0,0
50.672,0,0,0,0,0,0,0,0
50.792,1,0,0,0,0,0,0,0
50.802,0,0,0,0,0,0,0,0
50.934,1,1,0,0,0,0,0,0
50.944,0,0,0,0,0,0,0,0
51.08,1,0,0,0,0,0,0,0
51.09,0,0,0,0,0,0,0,0
51.226000000000006,1,0,0,0,0,0,0,0
51.236,0,0,0,0,0,0,0,0
51.379,1,0,0,0,0,0,0,0
51.389,0,0,0,0,0,0,0,0
51.533,1,0,0,0,0,0,0,0
51.543,0,0,0,0,0,0,0,0
51.683,1,0,0,1,0,0,0,0
51.693,0,0,0,0,0,0,0,0
51.84,1,0,0,1,0,0,0,0
51.85,0,0,0,0,0,0,0,0
52.111000000000004,1,0,0,1,0,0,0,0
52.121,0,0,0,0,0,0,0,0
52.255,1,0,0,1,0,0,0,0
52.265,0,0,0,0,0,0,0,0
53.035,1,0,0,1,0,0,0,0
53.045,0,0,0,0,0,0,0,0
53.17100000000001,1,0,0,1,0,0,0,0
53.181,0,0,0,0,0,0,0,0
53.277,1,0,0,1,0,0,0,0
53.287,0,0,0,0,0,0,0,0
53.417,1,0,0,1,0,0,0,0
53.427,0,0,0,0,0,0,0,0
53.56,1,0,0,1,0,0,0,0
53.57,0,0,0,0,0,0,0,0
53.673,1,0,0,1,0,0,0,0
53.683,0,0,0,0,0,0,0,0
53.799,1,0,0,0,0,0,0,0
53.809,0,0,0,0,0,0,0,0
53.937,1,0,0,0,0,0,0,0
53.947,0,0,0,0,0,0,0,0
54.06399999999999,1,0,0,0,0,0,0,0
54.074,0,0,0,0,0,0,0,0
54.193000000000005,1,0,0,0,0,0,0,0
54.203,0,0,0,0,0,0,0,0
54.324,1,1,0,0,0,0,0,0
54.334,0,0,0,0,0,0,0,0
55.863,1,0,0,0,0,0,0,0
55.873,0,0,0,0,0,0,0,0
55.99,1,0,0,0,0,0,0,0
56.0,0,0,0,0,0,0,0,0
56.129,1,0,0,0,0,0,0,0
56.139,0,0,0,0,0,0,0,0
56.263999999999996,1,1,0,0,0,0,0,0
56.274,0,0,0,0,0,0,0,0
56.667,1,0,0,0,0,0,0,0
56.677,0,0,0,0,0,0,0,0
56.808,1,0,0,0,0,0,0,0
56.818,0,0,0,0,0,0,0,0
56.956,1,0,0,0,0,0,0,0
56.966,0,0,0,0,0,0,0,0
57.108999999999995,1,0,0,0,0,0,0,0
57.119,0,0,0,0,0,0,0,0
57.261,1,0,0,0,0,0,0,0
57.271,0,0,0,0,0,0,0,0
57.553999999999995,1,1,0,0,0,0,0,0
57.564,0,0,0,0,0,0,0,0
57.68600000000001,1,0,0,0,0,0,0,0
57.696,0,0,0,0,0,0,0,0
57.989,1,0,0,0,0,0,0,0
57.999,0,0,0,0,0,0,0,0
58.592,1,0,0,0,0,0,0,0
58.602,0,0,0,0,0,0,0,0
58.887,1,0,0,0,0,0,0,0
58.897,0,0,0,0,0,0,0,0
59.201,1,1,0,0,0,0,0,0
59.211,0,0,0,0,0,0,0,0
59.355,1,0,0,0,0,0,0,0
59.365,0,0,0,0,0,0,0,0
59.507,1,0,0,0,0,0,0,0
59.517,0,0,0,0,0,0,0,0
59.659,1,0,0,0,0,0,0,0
59.669,0,0,0,0,0,0,0,0
59.803999999999995,1,0,0,0,0,0,0,0
59.814,0,0,0,0,0,0,0,0
59.95399999999999,1,0,0,0,0,0,0,0
59.964,0,0,0,0,0,0,0,0
60.106,1,1,0,0,0,0,0,0
60.116,0,0,0,0,0,0,0,0
60.261,1,0,0,0,0,0,0,0
60.271,0,0,0,0,0,0,0,0
60.422,1,0,0,0,0,0,0,0
60.432,0,0,0,0,0,0,0,0
60.577,1,0,0,0,0,0,0,0
60.587,0,0,0,0,0,0,0,0
60.724,1,0,0,0,0,0,0,0
60.734,0,0,0,0,0,0,0,0
60.872,1,0,0,0,0,0,0,0
60.882,0,0,0,0,0,0,0,0
61.022,1,1,0,0,0,0,0,0
61.032,0,0,0,0,0,0,0,0
61.177,1,0,0,0,0,0,0,0
61.187,0,0,0,0,0,0,0,0
61.332,1,0,0,0,0,0,0,0
61.342,0,0,0,0,0,0,0,0
61.486999999999995,1,0,0,0,0,0,0,0
61.497,0,0,0,0,0,0,0,0
61.681999999999995,1,1,0,0,0,0,0,0
61.692,0,0,0,0,0,0,0,0
61.832,1,0,0,0,0,0,0,0
61.842,0,0,0,0,0,0,0,0
61.992,1,0,0,0,0,0,0,0
62.002,0,0,0,0,0,0,0,0
62.143,1,0,0,0,0,0,0,0
62.153,0,0,0,0,0,0,0,0
62.3,1,0,0,0,0,0,0,0
62.31,0,0,0,0,0,0,0,0
62.419,1,0,0,0,0,0,0,0
62.429,0,0,0,0,0,0,0,0
62.586000000000006,1,1,0,0,0,0,0,0
62.596,0,0,0,0,0,0,0,0
62.794,1,0,0,0,0,0,0,0
62.804,0,0,0,0,0,0,0,0
62.946000000000005,1,0,0,0,0,0,0,0
62.956,0,0,0,0,0,0,0,0
63.102,1,0,0,0,0,0,0,0
63.112,0,0,0,0,0,0,0,0
63.269,1,0,0,0,0,0,0,0
63.279,0,0,0,0,0,0,0,0
63.388999999999996,1,0,0,0,0,0,0,0
63.399,0,0,0,0,0,0,0,0
63.606,1,1,0,0,0,0,0,0
63.616,0,0,0,0,0,0,0,0
63.762,1,0,0,0,0,0,0,0
63.772,0,0,0,0,0,0,0,0
63.917,1,0,0,0,0,0,0,0
63.927,0,0,0,0,0,0,0,0
64.071,1,0,0,0,0,0,0,0
64.081,0,0,0,0,0,0,0,0
64.25,1,0,0,0,0,0,0,0
64.26,0,0,0,0,0,0,0,0
64.421,1,1,0,0,0,0,0,0
64.431,0,0,0,0,0,0,0,0
64.589,1,0,0,0,0,0,0,0
64.599,0,0,0,0,0,0,0,0
64.744,1,0,0,0,0,0,0,0
64.754,0,0,0,0,0,0,0,0
64.896,1,0,0,0,0,0,0,0
64.906,0,0,0,0,0,0,0,0
65.044,1,0,0,0,0,0,1,0
65.054,0,0,0,0,0,0,0,0
65.205,1,0,0,0,0,0,1,0
65.215,0,0,0,0,0,0,0,0
65.327,1,0,0,0,0,0,1,0
65.337,0,0,0,0,0,0,0,0
65.456,1,0,0,0,0,0,1,0
65.466,0,0,0,0,0,0,0,0
65.589,1,0,0,0,0,0,1,0
65.599,0,0,0,0,0,0,0,0
65.721,1,0,0,0,0,0,1,0
65.731,0,0,0,0,0,0,0,0
65.862,1,0,0,0,0,0,1,0
65.872,0,0,0,0,0,0,0,0
65.997,1,0,0,0,0,0,1,0
66.007,0,0,0,0,0,0,0,0
66.12899999999999,1,0,0,0,0,0,1,0
66.139,0,0,0,0,0,0,0,0
66.273,1,0,0,0,0,0,1,0
66.283,0,0,0,0,0,0,0,0
66.398,1,0,0,0,0,0,0,0
66.408,0,0,0,0,0,0,0,0
66.551,1,0,0,0,0,0,0,0
66.561,0,0,0,0,0,0,0,0
66.705,1,0,0,0,0,0,0,0
66.715,0,0,0,0,0,0,0,0
66.86,1,1,0,0,0,0,0,0
66.87,0,0,0,0,0,0,0,0
67.0,1,0,0,0,0,0,0,0
67.01,0,0,0,0,0,0,0,0
67.119,1,0,0,0,0,0,0,0
67.129,0,0,0,0,0,0,0,0
67.272,1,0,0,0,0,0,0,0
67.282,0,0,0,0,0,0,0,0
67.41,1,1,0,0,0,0,0,0
67.42,0,0,0,0,0,0,0,0
67.554,1,0,0,0,0,0,0,0
67.564,0,0,0,0,0,0,0,0
67.69,1,0,0,0,0,0,0,0
67.7,0,0,0,0,0,0,0,0
67.834,1,0,0,0,0,0,0,0
67.844,0,0,0,0,0,0,0,0
67.978,1,1,0,0,0,0,0,0
67.988,0,0,0,0,0,0,0,0
68.126,1,0,0,0,0,0,0,0
68.136,0,0,0,0,0,0,0,0
68.26,1,0,0,0,0,0,0,0
68.27,0,0,0,0,0,0,0,0
68.405,1,0,0,0,0,0,0,0
68.415,0,0,0,0,0,0,0,0
68.56,1,0,0,0,0,0,0,0
68.57,0,0,0,0,0,0,0,0
68.717,1,1,0,0,0,0,0,0
68.727,0,0,0,0,0,0,0,0
68.877,1,0,0,0,0,0,0,0
68.887,0,0,0,0,0,0,0,0
69.035,1,0,0,0,0,0,0,0
69.045,0,0,0,0,0,0,0,0
69.209,1,0,0,0,0,0,0,0
69.219,0,0,0,0,0,0,0,0
69.369,1,0,0,0,0,0,0,0
69.379,0,0,0,0,0,0,0,0
69.476,1,0,0,0,0,0,0,0
69.486,0,0,0,0,0,0,0,0
69.689,1,1,0,0,0,0,0,0
69.699,0,0,0,0,0,0,0,0
69.822,1,0,0,0,0,0,0,0
69.832,0,0,0,0,0,0,0,0
69.978,1,0,0,0,0,0,0,0
69.988,0,0,0,0,0,0,0,0
70.141,1,0,0,0,0,0,0,0
70.151,0,0,0,0,0,0,0,0
70.292,1,0,0,0,0,0,0,0
70.302,0,0,0,0,0,0,0,0
70.45399999999998,1,0,0,0,0,0,0,0
70.464,0,0,0,0,0,0,0,0
70.611,1,1,0,0,0,0,0,0
70.621,0,0,0,0,0,0,0,0
70.77800000000002,1,0,0,0,0,0,0,0
70.788,0,0,0,0,0,0,0,0
70.93300000000002,1,0,0,0,0,0,0,0
70.943,0,0,0,0,0,0,0,0
71.10599999999998,1,0,0,0,0,0,0,0
71.116,0,0,0,0,0,0,0,0
71.26900000000002,1,0,0,0,0,0,0,0
71.279,0,0,0,0,0,0,0,0
71.43300000000002,1,0,0,0,0,0,0,0
71.443,0,0,0,0,0,0,0,0
71.583,1,1,0,0,0,0,0,0
71.593,0,0,0,0,0,0,0,0
71.736,1,0,0,0,0,0,0,0
71.746,0,0,0,0,0,0,0,0
71.884,1,0,0,0,0,0,0,0
71.894,0,0,0,0,0,0,0,0
72.033,1,0,0,0,0,0,0,0
72.043,0,0,0,0,0,0,0,0
72.187,1,1,0,0,0,0,0,0
72.197,0,0,0,0,0,0,0,0
72.334,1,0,0,0,0,0,0,0
72.344,0,0,0,0,0,0,0,0
72.483,1,0,0,0,0,0,0,0
72.493,0,0,0,0,0,0,0,0
72.65600000000002,1,0,0,0,0,0,0,0
72.666,0,0,0,0,0,0,0,0
72.822,1,0,0,0,0,0,0,0
72.832,0,0,0,0,0,0,0,0
72.98399999999998,1,1,0,0,0,0,0,0
72.994,0,0,0,0,0,0,0,0
73.145,1,0,0,0,0,0,0,0
73.155,0,0,0,0,0,0,0,0
73.306,1,0,0,0,0,0,0,0
73.316,0,0,0,0,0,0,0,0
73.471,1,0,0,0,0,0,0,0
73.481,0,0,0,0,0,0,0,0
73.637,1,0,0,0,0,0,0,0
73.647,0,0,0,0,0,0,0,0
73.8,1,1,0,0,0,0,0,0
73.81,0,0,0,0,0,0,0,0
73.952,1,0,0,0,0,0,0,0
73.962,0,0,0,0,0,0,0,0
74.104,1,0,0,0,0,0,0,0
74.114,0,0,0,0,0,0,0,0
74.259,1,0,0,0,0,0,0,0
74.269,0,0,0,0,0,0,0,0
74.405,1,0,0,0,0,0,0,0
74.415,0,0,0,0,0,0,0,0
74.554,1,0,1,0,0,0,0,0
74.564,0,0,0,0,0,0,0,0
74.852,1,0,1,0,0,0,0,0
74.862,0,0,0,0,0,0,0,0
74.983,1,0,1,0,0,0,0,0
74.993,0,0,0,0,0,0,0,0
75.13500000000002,1,0,1,0,0,0,0,0
75.145,0,0,0,0,0,0,0,0
75.282,1,0,1,0,0,0,0,0
75.292,0,0,0,0,0,0,0,0
75.43600000000002,1,0,1,0,0,0,0,0
75.446,0,0,0,0,0,0,0,0
75.574,1,0,1,0,0,0,0,0
75.584,0,0,0,0,0,0,0,0
75.726,1,0,1,0,0,0,0,0
75.736,0,0,0,0,0,0,0,0
75.88800000000002,1,0,1,0,0,0,0,0
75.898,0,0,0,0,0,0,0,0
76.05200000000002,1,0,1,0,0,0,0,0
76.062,0,0,0,0,0,0,0,0
76.223,1,0,0,0,0,0,0,0
76.233,0,0,0,0,0,0,0,0
76.387,1,0,0,0,0,0,0,0
76.397,0,0,0,0,0,0,0,0
76.559,1,0,0,0,0,0,0,0
76.569,0,0,0,0,0,0,0,0
76.72199999999998,1,0,0,0,0,0,0,0
76.732,0,0,0,0,0,0,0,0
76.887,1,1,0,0,0,0,0,0
76.897,0,0,0,0,0,0,0,0
77.05500000000002,1,0,0,0,0,0,0,0
77.065,0,0,0,0,0,0,0,0
77.217,1,0,0,0,0,0,0,0
77.227,0,0,0,0,0,0,0,0
77.383,1,0,0,0,0,0,0,0
77.393,0,0,0,0,0,0,0,0
77.554,1,1,0,0,0,0,0,0
77.564,0,0,0,0,0,0,0,0
77.709,1,0,0,0,0,0,0,0
77.719,0,0,0,0,0,0,0,0
77.87,1,0,0,0,0,0,0,0
77.88,0,0,0,0,0,0,0,0
78.02800000000002,1,0,0,0,0,0,0,0
78.038,0,0,0,0,0,0,0,0
78.181,1,0,0,0,0,0,0,0
78.191,0,0,0,0,0,0,0,0
78.34999999999998,1,1,0,0,0,0,0,0
78.36,0,0,0,0,0,0,0,0
78.50399999999999,1,0,0,0,0,0,0,0
78.514,0,0,0,0,0,0,0,0
78.80200000000002,1,0,0,0,0,0,0,0
78.812,0,0,0,0,0,0,0,0
78.953,1,0,0,0,0,0,0,0
78.963,0,0,0,0,0,0,0,0
79.107,1,0,0,0,0,0,0,0
79.117,0,0,0,0,0,0,0,0
80.483,1,0,0,0,0,0,0,0
80.493,0,0,0,0,0,0,0,0
80.605,1,1,0,0,0,0,0,0
80.615,0,0,0,0,0,0,0,0
80.74600000000001,1,0,0,0,0,0,0,0
80.756,0,0,0,0,0,0,0,0
80.889,1,0,0,0,0,0,0,0
