 , C0, C1, C2, C3, C4, C5, C6
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted
194.767957, 0.0921313, 0.002449696, -0.004915845, 0.03699699, 0.0426021, 0.01734259, -0.01044051
194.826746, 0.08853832, 0.005813802, -0.004761707, 0.03841086, 0.0384545, 0.01990578, -0.001354499
194.885535, 0.088291, 0.0051047, -0.002678632, 0.03587386, 0.03627641, 0.01851767, -0.005308473
194.944324, 0.08688052, 0.005763291, -0.005750368, 0.03780482, 0.03777757, 0.01511078, -0.0042856
195.003113, 0.08827777, 0.004315399, -0.004008587, 0.03621222, 0.0421139, 0.01699673, -0.01360144
195.061902, 0.09049056, 0.006027524, -0.004388133, 0.03221716, 0.04908302, 0.01782949, -0.005010003
195.120691, 0.08769274, 0.00406116, -0.0032836, 0.03252757, 0.04717674, 0.01608508, -0.005702743
195.17948, 0.08846765, 0.002667212, -0.002609577, 0.03207387, 0.04566141, 0.01891083, -0.006563392
195.238269, 0.08407238, 0.006025721, -0.00344543, 0.0336195, 0.04458571, 0.02135108, -0.005140832
195.297058, 0.08246233, 0.003380192, -0.003036823, 0.03721133, 0.04326132, 0.01594977, -0.009560771
195.355847, 0.07857469, 0.004747644, -0.006861279, 0.03081417, 0.04424859, 0.02180653, -0.008234842
195.414636, 0.08415085, 0.008673077, -0.00439146, 0.03489621, 0.03019765, 0.02132923, -0.01413103
195.473425, 0.08303669, 0.007229628, -0.007143372, 0.03694625, 0.03822834, 0.0225151, -0.01239333
195.532214, 0.08512544, 0.005370703, -0.002068425, 0.0364689, 0.02695587, 0.02175893, -0.01039818
195.591003, 0.08135533, 0.006376939, -0.007602531, 0.03802175, 0.03144371, 0.01688522, -0.004751693
195.649792, 0.07579094, 0.003280186, -0.004420912, 0.03426613, 0.02872496, 0.0227277, -0.007888823
195.708581, 0.07894618, 0.003705562, -0.005428812, 0.03150471, 0.02453376, 0.0243662, -0.008757738
195.76737, 0.07735147, 0.004357166, -0.00466332, 0.03724381, 0.02635413, 0.02143256, -0.01187435
195.826159, 0.07664925, 0.004521861, -0.007703892, 0.03338029, 0.02967794, 0.02271087, -0.007916601
195.884948, 0.07438972, 0.006040711, -0.005364541, 0.03656515, 0.02499061, 0.02529453, -0.005519542
195.943737, 0.06938026, 0.002543235, -0.00592473, 0.03941831, 0.03450241, 0.02482905, -0.008160567
196.002526, 0.07393181, 0.003506557, -0.007627611, 0.03879141, 0.03583009, 0.02665151, -0.00608532
196.061315, 0.069391, 0.002438953, -0.009582276, 0.03625987, 0.03281826, 0.0258473, -0.01245566
196.120104, 0.06731524, 0.005063856, -0.007668911, 0.03412375, 0.03331243, 0.02854336, -0.009108301
196.178893, 0.06480508, 0.003077566, -0.006731335, 0.03690369, 0.03386244, 0.01835124, -0.007907789
196.237682, 0.06360164, 0.00244129, -0.008777547, 0.04247059, 0.03649418, 0.01819785, -0.0118382
196.296471, 0.06096619, 0.006428755, -0.005045676, 0.03966283, 0.03352598, 0.02026996, -0.00496067
196.35526, 0.06106277, 0.002717794, -0.007149172, 0.03734216, 0.0311693, 0.02332188, -0.003540411
196.414049, 0.05853095, 0.002855021, -0.008085882, 0.0366773, 0.02523547, 0.02368656, -0.008225545
196.472838, 0.0564544, 0.00396998, -0.005878752, 0.03709533, 0.02795305, 0.01408294, -0.01048617
196.531627, 0.05880918, 0.003032967, -0.007972017, 0.03877426, 0.03529838, 0.02074247, -0.01412305
196.590416, 0.05423835, 0.004553506, -0.01442145, 0.03783496, 0.03525288, 0.01895219, -0.00608007
196.649205, 0.05041385, 0.005314284, -0.006801999, 0.03738545, 0.03670275, 0.01774224, -0.006288658
196.707994, 0.05212998, 0.003341688, -0.007222041, 0.03893318, 0.03569214, 0.01634532, -0.00500162
196.766783, 0.05223028, 0.005059162, -0.002397404, 0.04021448, 0.03062553, 0.02145357, -0.01031399
196.825572, 0.04974744, 0.003581982, -0.006056406, 0.03602657, 0.03576564, 0.01748656, 0.001639098
196.884361, 0.0429012, 0.003852922, -0.005542669, 0.03807608, 0.03871245, 0.01971325, -0.01050179
196.94315, 0.04822931, 0.004802376, -0.005537948, 0.04005928, 0.03368352, 0.01670715, -0.01143874
197.001939, 0.0433877, 0.003788713, -0.006554965, 0.03977378, 0.03944246, 0.01786184, -0.0064076
197.060728, 0.04190601, 0.001697295, -0.005433762, 0.0353399, 0.04476691, 0.01593131, -0.004815151
197.119517, 0.04110873, 0.001607157, -0.006313956, 0.03667691, 0.04262547, 0.01296565, -0.006280702
197.178306, 0.0427335, 0.003887152, -0.00850354, 0.03605796, 0.04676773, 0.0219689, -0.01161058
197.237095, 0.03926358, 0.004467159, -0.004351519, 0.03429028, 0.05207306, 0.01650853, -0.01035616
197.295884, 0.0375561, 0.004602503, -0.005546628, 0.04012007, 0.04881147, 0.01823793, -0.007698901
197.354673, 0.03766276, 0.00222179, -0.003973662, 0.03621137, 0.04567695, 0.01810332, -0.00904306
197.413462, 0.03454967, 0.0008912265, -0.009107927, 0.03478095, 0.0456528, 0.01384041, -0.00501702
197.472251, 0.03798834, 0.002922703, -0.006539091, 0.04036507, 0.04141346, 0.02059262, -0.003670109
197.53104, 0.03716724, 0.004512896, -0.005922209, 0.03845717, 0.03548335, 0.01804589, -0.009727704
197.589829, 0.03972493, 0.005590653, -0.003241958, 0.03848216, 0.03448681, 0.01993591, -0.009002661
197.648618, 0.0398559, 0.005875553, -0.00557459, 0.037002, 0.03293436, 0.01933768, -0.00734735
197.707407, 0.04009817, 0.002258239, -0.007909534, 0.03694917, 0.03060756, 0.02143133, -0.008462936
197.766196, 0.04363808, 0.003434918, -0.003858752, 0.03530774, 0.03591138, 0.01881684, -0.009290336
197.824985, 0.04224847, 0.002913279, -0.006033354, 0.03903796, 0.04284959, 0.02441669, -0.005768868
197.883774, 0.04879566, 0.002439367, -0.006828382, 0.035649, 0.03048858, 0.02441993, -0.0088623
197.942563, 0.04706816, 0.001361357, -0.004429529, 0.03532171, 0.03514047, 0.02479126, -0.006944175
198.001352, 0.05387741, 0.004375847, -0.007772341, 0.03604922, 0.04027335, 0.0228895, -0.01036575
198.060141, 0.05810278, 0.004376577, -0.01052239, 0.0298457, 0.03633232, 0.01931669, -0.003369857
198.11893, 0.06262715, 0.003281097, -0.006062708, 0.03993422, 0.0310379, 0.02389313, -0.008207958
198.177719, 0.06233048, 0.005206936, -0.009138243, 0.03716635, 0.02767304, 0.02676818, -0.01336861
198.236508, 0.0571304, 0.003260839, -0.006202015, 0.03553318, 0.03496758, 0.02351181, -0.01560438
198.295297, 0.05788011, 0.003674063, -0.006872339, 0.03813018, 0.03684839, 0.02064211, -0.01010941
198.354086, 0.06621502, 0.003911355, -0.006100501, 0.0346593, 0.0391372, 0.03091509, -0.004036589
198.412875, 0.07087407, 0.000762845, -0.002999062, 0.04046115, 0.03732382, 0.02381858, -0.004936957
198.471664, 0.07449129, 0.0003000747, -0.007819586, 0.03493178, 0.04971661, 0.03062131, -0.003714723
198.530453, 0.07816458, 0.003742327, -0.007355803, 0.03587453, 0.04564987, 0.03630549, -0.008973014
198.589242, 0.07714501, 0.001648306, -0.008714279, 0.03528516, 0.05003206, 0.03113638, -0.006501359
198.648031, 0.08098502, 0.003809603, -0.007343226, 0.03455757, 0.06192677, 0.04245598, -0.01446762
198.70682, 0.08540686, 0.003642663, -0.008606533, 0.03435072, 0.0566062, 0.03435297, -0.01256436
198.765609, 0.07928972, 0.003145877, -0.01006943, 0.03807789, 0.05643505, 0.03650611, -0.008855023
198.824398, 0.08306226, 0.002123618, -0.008721704, 0.03661921, 0.05366717, 0.03201791, -0.01042264
198.883187, 0.07923918, 0.002831894, -0.006063672, 0.04073878, 0.05911481, 0.02477495, -0.00726836
198.941976, 0.07576737, 0.004437247, -0.00773471, 0.03965242, 0.06677945, 0.03081002, -0.005938055
199.000765, 0.07113086, 0.003986059, -0.007667177, 0.03750604, 0.06516308, 0.02856562, -0.01058277
199.059554, 0.06955706, 0.000212684, -0.009481687, 0.04230861, 0.06518934, 0.0204782, -0.005822188
199.118343, 0.06770451, 0.001387162, -0.006376157, 0.0394831, 0.0644701, 0.02647561, -0.01035741
199.177132, 0.06796189, 5.968852e-05, -0.009511257, 0.03665332, 0.06552036, 0.02481387, -0.009500857
199.235921, 0.06147731, 0.003051879, -0.008391563, 0.03875165, 0.06143886, 0.03233851, -0.003870567
199.29471, 0.06297486, 0.004326805, -0.007878706, 0.03958972, 0.05891236, 0.02802966, -0.001757586
199.353499, 0.06031752, 0.005796317, -0.007844692, 0.03822408, 0.06243532, 0.026178, -0.006767324
199.412288, 0.06219239, 0.006211483, -0.006694325, 0.03647804, 0.05600132, 0.03354454, -0.0111196
199.471077, 0.05687846, 0.004122609, -0.007675011, 0.03528265, 0.05927101, 0.03026409, -0.01371365
199.529866, 0.05544958, 0.007499661, -0.004520992, 0.03860358, 0.06412733, 0.03057453, -0.00214507
199.588655, 0.05927899, 0.004770869, -0.008780386, 0.03752233, 0.06426244, 0.01993797, -0.009304923
199.647444, 0.0527143, 0.002174844, -0.008050911, 0.04076919, 0.06617921, 0.02736263, -0.005459893
199.706233, 0.04993792, 0.003534495, -0.004773481, 0.04182943, 0.07128398, 0.02067705, -0.00267448
199.765022, 0.05170372, 0.004656098, -0.007773556, 0.042527, 0.06336385, 0.02630186, -0.009516343
199.823811, 0.05216737, 0.002552032, -0.008924632, 0.04239593, 0.05687172, 0.02811849, -0.0102374
199.8826, 0.04253309, 0.003640839, -0.007563883, 0.04480163, 0.06232374, 0.02470676, -0.008834948
199.941389, 0.04195366, -2.905785e-05, -0.006862745, 0.04328255, 0.06819095, 0.02260284, -0.003267844
200.000178, 0.03926077, 0.00266639, -0.004213915, 0.04448456, 0.05783186, 0.02452502, -0.01058403
200.058967, 0.0428929, 0.004588781, -0.005612903, 0.04826709, 0.05717262, 0.02891948, -0.01001863
200.117756, 0.04404562, 0.003996388, -0.006593906, 0.04596918, 0.0547171, 0.02387133, -0.005068968
200.176545, 0.04229712, 0.003403196, -0.007522943, 0.0465062, 0.04849461, 0.02883688, -0.002894861
200.235334, 0.04301688, 0.002732696, -0.007983295, 0.04739263, 0.03998286, 0.02303712, -0.003541901
200.294123, 0.04371273, 0.002362628, -0.006338871, 0.04714442, 0.04106127, 0.02453651, -0.00715676
200.352912, 0.04234463, 0.00131661, -0.01053179, 0.04738859, 0.03734186, 0.02277466, -0.004886689
200.411701, 0.04398178, 0.0005372869, -0.009648653, 0.04553731, 0.03923856, 0.01836571, -0.006699848
200.47049, 0.04309665, 0.0007475855, -0.01254831, 0.04414237, 0.0338122, 0.02473829, -0.005217611
200.529279, 0.03960388, 8.220848e-05, -0.005367246, 0.04547862, 0.03312841, 0.01846428, -0.007028702
200.588068, 0.04287602, -0.0005033492, -0.004420674, 0.05231179, 0.03411178, 0.02309328, -0.008066485
200.646857, 0.04228931, -0.0007549045, -0.007910297, 0.05044734, 0.03322101, 0.02034292, -0.008590569
200.705646, 0.04119555, -0.003598288, -0.00626919, 0.04892536, 0.0280901, 0.01759459, -0.006176326
200.764435, 0.03775887, 0.001013185, -0.006587406, 0.04331575, 0.03492565, 0.01953416, -0.007701306
200.823224, 0.04703267, 0.001174181, -0.005895216, 0.04435294, 0.03787189, 0.01789842, -0.01116862
200.882013, 0.05149975, -0.001533002, -0.004777705, 0.04672974, 0.03278857, 0.02063983, -0.008826932
200.940802, 0.04925924, 0.0002781785, -0.007977395, 0.04740076, 0.03123736, 0.01905463, -0.01237537
200.999591, 0.05215579, 0.002192624, -0.01028519, 0.04541554, 0.03821397, 0.01723021, 0.0009763294
201.05838, 0.049363, 0.0003565147, -0.009332756, 0.04307089, 0.0363736, 0.02488366, -0.01247017
201.117169, 0.052141, -0.002184164, -0.00805367, 0.04332971, 0.03813475, 0.03213203, -0.01074825
201.175958, 0.05623272, -0.002049727, -0.00627309, 0.04509564, 0.03841801, 0.0247562, -0.004399373
201.234747, 0.05880515, 0.003567583, -0.009933567, 0.04726708, 0.03614849, 0.02689693, -0.01291629
201.293536, 0.05256301, -0.001623233, -0.006100701, 0.05051156, 0.04195864, 0.02213125, -0.007702696
201.352325, 0.04997175, 0.001007422, -0.009623385, 0.04893957, 0.04049177, 0.02322081, -0.007254116
201.411114, 0.04968469, -0.002645256, -0.008471914, 0.05105051, 0.04019758, 0.01882818, -0.00786462
201.469903, 0.04726506, 0.001249331, -0.008957999, 0.0483221, 0.03428963, 0.01804744, -0.01124923
201.528692, 0.04994868, -0.001832772, -0.009310468, 0.04802427, 0.03554401, 0.02166372, -0.01188025
201.587481, 0.04477002, -0.002074918, -0.004570572, 0.04941617, 0.03443151, 0.01628105, -0.006145789
201.64627, 0.0454635, -0.0008283006, -0.008953174, 0.05375321, 0.03444003, 0.01789239, -0.003421108
201.705059, 0.04405575, 0.0006885917, -0.008360434, 0.05029331, 0.03621355, 0.0150913, -0.004817585
201.763848, 0.03860418, -0.0009961689, -0.008881077, 0.04716166, 0.0387329, 0.02094578, -0.01375689
201.822637, 0.04324528, 0.0006651034, -0.0081976, 0.0508901, 0.0396326, 0.01248296, -0.01189177
201.881426, 0.03983779, -0.00199189, -0.00770314, 0.05409414, 0.04453401, 0.01555557, -0.007589789
201.940215, 0.0356036, -0.000687178, -0.01143813, 0.0460538, 0.04689751, 0.009873086, -0.00430148
201.999004, 0.03749501, 0.001236484, -0.004915263, 0.04571521, 0.04446649, 0.01037081, -0.007538727
202.057793, 0.03853463, 0.003714081, -0.008151605, 0.05010033, 0.04815455, 0.01072805, -0.007242372
202.116582, 0.03871126, 0.007242338, -0.005218696, 0.04984699, 0.04767605, 0.00866648, -0.005670633
202.175371, 0.0386287, 0.007119797, -0.00826145, 0.05410771, 0.04570298, 0.009448275, -0.005355445
202.23416, 0.0357267, 0.008917147, -0.01014655, 0.04758042, 0.04645635, 0.005907448, -0.01068178
202.292949, 0.02883255, 0.006918106, -0.006761556, 0.04635336, 0.04127282, 0.01200708, -0.008309254
202.351738, 0.03441554, 0.008607293, -0.007074511, 0.05252201, 0.0410365, 0.01600412, -0.006485036
202.410527, 0.02875876, 0.006847517, -0.005766402, 0.04775766, 0.03936167, 0.01586769, -0.008175718
202.469316, 0.02973896, 0.007323653, -0.01104925, 0.04883611, 0.03621167, 0.01749934, -0.003847876
202.528105, 0.02748306, 0.007398174, -0.008019749, 0.04449667, 0.03447158, 0.006870267, -0.0059074
202.586894, 0.0239662, 0.005630506, -0.006716443, 0.04654986, 0.03967971, 0.009617882, -0.01097133
202.645683, 0.02773965, 0.007334725, -0.007392664, 0.04768293, 0.03697028, 0.007099766, -0.01190172
202.704472, 0.02171089, 0.00761344, -0.006485708, 0.04455792, 0.03231331, 0.01073173, -0.005575174
202.763261, 0.02954034, 0.006982031, -0.01077575, 0.04692134, 0.03481534, 0.01347987, -0.005663098
202.82205, 0.02739903, 0.007538376, -0.008541776, 0.04664059, 0.03496107, 0.01506952, -0.006868754
202.880839, 0.02706971, 0.008611424, -0.01073417, 0.0525127, 0.02988777, 0.01516685, -0.01128358
202.939628, 0.02662274, 0.007225774, -0.007175672, 0.04455984, 0.03643532, 0.01533746, -0.003037027
202.998417, 0.02510571, 0.007387772, -0.005158896, 0.0454925, 0.03320743, 0.008231729, -0.009092161
203.057206, 0.02315437, 0.004727855, -0.007005061, 0.04151894, 0.02897543, 0.006503505, -0.00601916
203.115995, 0.02164625, 0.005653418, -0.007032853, 0.05027869, 0.03283986, 0.002478093, -0.01185166
203.174784, 0.02135978, 0.002805302, -0.007520679, 0.04216109, 0.03288636, 0.01139183, -0.009544684
203.233573, 0.01867182, 0.00559547, -0.00558254, 0.04542371, 0.03177518, 0.008989411, -0.00619166
203.292362, 0.02025704, 0.003498874, -0.002117613, 0.04120661, 0.03054094, 0.002090209, -0.00783571
203.351151, 0.01906746, 0.004454571, -0.008365548, 0.04317699, 0.03950396, 0.005326833, -0.01410132
203.40994, 0.01912808, 0.004143037, -0.007211635, 0.04460134, 0.03769057, 0.01076724, -0.005557198
203.468729, 0.02069928, 0.004024798, -0.002919347, 0.04256474, 0.0383346, 0.00944144, -0.01114988
203.527518, 0.02598556, 0.005740392, -0.007844293, 0.0388369, 0.04491884, 0.01012831, -0.00402542
203.586307, 0.02570214, 0.005072854, -0.007804908, 0.04032832, 0.04906609, 0.004177067, -0.006445064
203.645096, 0.02578078, 0.006476038, -0.008862117, 0.03784816, 0.03774157, 0.008327054, -0.005317025
203.703885, 0.02810111, 0.005164125, -0.007743099, 0.03713007, 0.04128843, 0.004750749, -0.01183107
203.762674, 0.03054626, 0.007133517, -0.008469194, 0.03354566, 0.0427396, 0.01287905, -0.01548162
203.821463, 0.03295767, 0.0002235295, -0.007491651, 0.03422683, 0.0413548, 0.009968081, -0.00279814
203.880252, 0.03504051, 0.00317068, -0.01139532, 0.0340544, 0.0404801, 0.004838768, -0.00755176
203.939041, 0.03256853, 0.001714185, -0.007767806, 0.0277275, 0.03411581, 0.0005179248, -0.005179502
203.99783, 0.02990675, 0.0002904147, -0.004705455, 0.03106148, 0.03885688, 0.005963077, -0.003771313
204.056619, 0.04039261, 0.003759411, -0.004708922, 0.03759278, 0.0421842, 0.004843904, -0.004849129
204.115408, 0.04011456, 0.004140095, -0.008539389, 0.03454213, 0.03725287, -0.001367549, -0.008971642
204.174197, 0.04168579, 0.005095056, -0.005193277, 0.03703915, 0.04204451, -0.002025541, -0.01042351
204.232986, 0.04330369, 0.003961853, -0.0066205, 0.03780619, 0.05028839, 0.005349127, -0.01114724
204.291775, 0.04195563, 0.003226378, -0.009903871, 0.0397366, 0.05355098, 0.00233811, -0.009653105
204.350564, 0.04235195, 0.005231773, -0.00407037, 0.04144338, 0.05124792, 0.002409194, -0.008074424
204.409353, 0.04284045, 0.00421938, -0.00617319, 0.04133005, 0.05039907, 0.003019313, -0.005936369
204.468142, 0.05050802, 0.004877295, -0.008784398, 0.04192572, 0.05368569, 0.01035779, -0.009854119
204.526931, 0.06068615, 0.002834996, -0.01189534, 0.0383589, 0.05786093, 0.01254412, -0.01225233
204.58572, 0.05831337, 0.003555194, -0.01167608, 0.04398433, 0.05151333, 0.0004457121, -0.0121179
204.644509, 0.05849694, 0.00453008, -0.004536448, 0.05021786, 0.05443738, 0.007828979, -0.00923379
204.703298, 0.05714718, 0.001745256, -0.007560104, 0.04010455, 0.05083428, 0.01535399, -0.01183888
204.762087, 0.06068034, 0.002364037, -0.01083914, 0.04699419, 0.05848764, 0.009100785, -0.004997096
204.820876, 0.06909648, 0.004832699, -0.008600071, 0.0418625, 0.04665229, 0.02551615, -0.01473731
204.879665, 0.06759021, 0.0004575798, -0.01041722, 0.0466335, 0.05386036, 0.00730589, -0.006001014
204.938454, 0.07084429, 0.008337369, -0.01206553, 0.049165, 0.04956155, 0.02416465, -0.01590908
204.997243, 0.07732386, 0.004428624, -0.01223277, 0.05006222, 0.04345604, 0.03300361, -0.01707291
205.056032, 0.07109144, 0.006290742, -0.01868161, 0.04331998, 0.03867132, 0.03910913, -0.01766212
205.114821, 0.07443849, 0.006124365, -0.01328137, 0.03857147, 0.04092649, 0.03655991, -0.01326484
205.17361, 0.09240411, 0.004173229, -0.01334937, 0.04579924, 0.04779063, 0.02879772, -0.009478227
205.232399, 0.09286256, 0.003672746, -0.01596775, 0.04659948, 0.04980023, 0.03057487, -0.009246892
205.291188, 0.09241686, 0.002545125, -0.009380796, 0.04511931, 0.04946592, 0.02427645, -0.005925958
205.349977, 0.09467936, 0.005697896, -0.01449541, 0.04395219, 0.04310999, 0.02572039, -0.006488177
205.408766, 0.08955804, 0.005495294, -0.01495404, 0.04223817, 0.04437429, 0.02645516, -0.007077309
205.467555, 0.08513293, 0.005724808, -0.01537944, 0.03746242, 0.02853174, 0.02747471, -0.01219568
205.526344, 0.08326016, 0.004083965, -0.01296021, 0.03808613, 0.03087991, 0.0259812, -0.005133274
205.585133, 0.07241994, 0.005890016, -0.01463865, 0.04201749, 0.02897179, 0.02931934, -0.004620815
205.643922, 0.09027706, 0.004026619, -0.01422095, 0.03890807, 0.03470516, 0.02762379, 0.0006831624
205.702711, 0.08515825, 0.003502448, -0.0132754, 0.03579656, 0.03258736, 0.03808621, -0.008865613
205.7615, 0.08771423, 0.007557745, -0.01073441, 0.03515901, 0.03098469, 0.03675789, -0.01047845
205.820289, 0.0896569, 0.001963059, -0.01118119, 0.03236046, 0.03866718, 0.03476837, -0.01091156
205.879078, 0.08559467, 0.003913181, -0.0112238, 0.03315389, 0.03389905, 0.03079183, -0.004365538
205.937867, 0.0922395, 0.003011071, -0.009272676, 0.03297626, 0.03322779, 0.03427376, -0.008593078
205.996656, 0.08585198, 0.003821025, -0.009057209, 0.03299165, 0.03184417, 0.02893722, -0.003979123
206.055445, 0.08422838, 0.003278653, -0.009801015, 0.03669338, 0.03479322, 0.02775533, -0.007707397
206.114234, 0.08318123, 0.004881635, -0.01216047, 0.02708497, 0.03082984, 0.02802034, -0.009661358
206.173023, 0.0850218, 0.0016502, -0.009759618, 0.02642672, 0.02702838, 0.02866716, -0.003838438
206.231812, 0.07961488, 0.001034062, -0.01018063, 0.02891808, 0.02312597, 0.02161478, -0.01277441
206.290601, 0.07120748, 0.003356229, -0.01046884, 0.02677235, 0.02234321, 0.03391527, -0.009609631
206.34939, 0.07068309, 0.004201723, -0.006025144, 0.02815405, 0.02589621, 0.03316117, -0.002682361
206.408179, 0.06511666, 0.001788759, -0.01017719, 0.0241165, 0.02045044, 0.03138085, -0.009873781
206.466968, 0.06463067, 0.004036861, -0.009799272, 0.02339226, 0.01806932, 0.03777276, -0.01201909
206.525757, 0.06484295, 0.005443559, -0.01209933, 0.02436256, 0.01804616, 0.02392855, -0.005754581
206.584546, 0.06347498, 0.002318064, -0.009971813, 0.02073567, 0.01489869, 0.03215368, -0.006865997
206.643335, 0.06191406, 0.00420767, -0.008432725, 0.02022522, 0.00928863, 0.02240339, -0.004265299
206.702124, 0.05547825, 0.003041556, -0.00776519, 0.01724391, 0.01685551, 0.02312689, -0.006814107
206.760913, 0.05792756, 0.005503308, -0.005289671, 0.01634642, 0.0176781, 0.02518829, -0.005640431
206.819702, 0.05716681, 0.002421216, -0.009830611, 0.01848358, 0.01501072, 0.01840208, -0.009307143
206.878491, 0.05614413, 0.002915313, -0.007702501, 0.01445135, 0.008368028, 0.02065178, -0.006500739
206.93728, 0.05416923, 0.004242515, -0.004947156, 0.01642775, 0.009572164, 0.01677883, -0.003533181
206.996069, 0.05608554, 0.003115892, -0.002850616, 0.01247324, 0.007778506, 0.01960833, -0.006199207
207.054858, 0.05288393, 0.002312695, -0.003445152, 0.01484757, 0.008340461, 0.01828519, -0.00646541
207.113647, 0.04782943, 0.003132757, -0.00211595, 0.01368239, 0.004963948, 0.02625901, -0.001988553
207.172436, 0.04775296, 0.003396088, -0.003170409, 0.01251453, 0.004517326, 0.01945314, -0.003747463
207.231225, 0.04397799, 0.002176139, 0.002473082, 0.01204542, 0.004688743, 0.02054987, -0.01236784
207.290014, 0.04286484, 0.002783036, 0.002343241, 0.01196491, 0.004072029, 0.01725862, -0.009177087
207.348803, 0.04351651, 0.001787114, 0.005830584, 0.009405307, 0.003545551, 0.01907954, -0.01024428
207.407592, 0.04014416, 0.00181256, 0.008650629, 0.008364469, 0.0001540514, 0.02020953, -0.005000445
207.466381, 0.04086413, 0.001180669, 0.01429838, 0.00696924, 0.005562799, 0.01411618, -0.003765718
207.52517, 0.0384082, 0.000453169, 0.01907614, 0.008299747, 0.006436823, 0.02033242, 0.001186455
207.583959, 0.0372459, 0.003707887, 0.02033663, 0.005741295, 0.001476868, 0.01456683, -0.001369579
207.642748, 0.03789016, -9.974086e-05, 0.01973266, 0.001053594, 0.004825533, 0.01502086, -0.001205071
207.701537, 0.03398787, 0.001738455, 0.02368023, 0.007376526, 0.005185411, 0.01028868, 0.0006646926
207.760326, 0.02939434, 0.001939878, 0.02232316, 0.005488864, 0.0005924645, 0.01099959, 0.001425463
207.819115, 0.03207802, 0.0005223103, 0.02538272, 0.005359996, 0.004049981, 0.01601951, 0.0008460613
207.877904, 0.02798945, 0.001163701, 0.02511066, 0.001987276, 0.001507053, 0.01251638, 0.001629289
207.936693, 0.02952022, 0.002584252, 0.030581, 0.004839414, 0.000780188, 0.01059673, 0.0004891183
207.995482, 0.02677001, -0.00142333, 0.02978536, 0.006216877, -0.0002211538, 0.007903144, 0.003411106
208.054271, 0.02663649, 0.002081818, 0.02989247, 0.001102564, 0.002416427, 0.01056229, 0.000882016
208.11306, 0.02484567, -0.0007394183, 0.03139422, 0.004258856, -0.0006547403, 0.009065512, -0.002974052
208.171849, 0.02455748, 0.0004272744, 0.0311725, 0.0008159071, -0.000167137, 0.01289548, -0.00707052
208.230638, 0.01973835, 0.001071913, 0.03320126, -0.002909692, -0.0007614894, 0.01374808, 0.0003211107
208.289427, 0.01966816, 0.0006862881, 0.03749087, -0.000858844, 0.0007263216, 0.008164156, 0.001120896
208.348216, 0.01791821, 0.001496158, 0.03654839, -0.001114514, 0.002247568, 0.009889219, -0.0002770647
208.407005, 0.01452918, 0.002169698, 0.03797784, -0.0003557584, 0.003041256, 0.006438041, 0.004351121
208.465794, 0.0168299, 0.000405462, 0.04309913, 0.0004894624, 0.003318552, 0.005219628, 0.0008338002
208.524583, 0.01420791, 0.0007607093, 0.04181727, -0.001539427, -0.0007772408, 0.008648956, -0.001892411
208.583372, 0.01195503, -0.0002706563, 0.03971632, -0.002286396, -0.004013697, 0.009231909, 0.001301564
208.642161, 0.01213297, 0.002214672, 0.04132067, -0.005204882, -0.004592125, 0.007001847, -0.002982704
208.70095, 0.01362489, 0.001447791, 0.042544, -0.004826499, -0.0007609208, 0.009268442, 0.004524405
208.759739, 0.01414202, 0.00481256, 0.04459875, -0.008322753, -0.004109479, 0.008474121, 0.002152241
208.818528, 0.01508294, 0.006877, 0.04185215, -0.002673209, -0.002171443, 0.00699211, 0.007815271
208.877317, 0.01391039, 0.006827507, 0.04373222, -0.006546838, -0.003203035, 0.003676952, 0.002255596
208.936106, 0.01282094, 0.00403446, 0.04847094, -0.002386999, -0.007893894, 0.001353633, 0.01115311
208.994895, 0.01244702, 0.004918035, 0.0453396, -0.004707237, -0.003964007, 0.003135112, 0.00475984
209.053684, 0.010203, 0.006432878, 0.05120079, -0.0109234, -0.006357078, 0.005381607, 0.01110169
209.112473, 0.009823941, 0.005863907, 0.04682335, -0.004805144, -0.008441754, -0.004726179, 0.007893207
209.171262, 0.01109384, 0.005832901, 0.05029314, -0.005468797, -0.006518816, 0.007213158, 0.006378076
209.230051, 0.01088926, 0.006034098, 0.04760475, -0.000917548, -0.006053517, -0.001465341, 0.005025071
209.28884, 0.007188263, 0.005654191, 0.04864454, -0.008066414, -0.006442768, 0.006041218, 0.01089972
209.347629, 0.005758182, 0.004285976, 0.04684003, -0.006125995, -0.007610009, -0.001542013, 0.007706739
209.406418, 0.009344934, 0.004385196, 0.04585968, -0.00792026, -0.007302459, -0.001551167, 0.004272763
209.465207, 0.01164624, 0.005077409, 0.04541286, -0.01301848, -0.008165474, -0.0014904, 0.005304324
209.523996, 0.01401852, 0.006069799, 0.04938496, -0.00994611, -0.0161001, -0.00222303, 0.007508842
209.582785, 0.01550473, 0.003732237, 0.04586456, -0.01142229, -0.01280889, 0.001324197, 0.001426348
209.641574, 0.01829739, 0.004966345, 0.04188329, -0.009860193, -0.01204825, -0.0003578165, 0.006139565
209.700363, 0.02484267, 0.003965475, 0.04453564, -0.009628182, -0.01037489, -0.002602583, 0.0006414303
209.759152, 0.0233413, 0.004965485, 0.0443139, -0.01256924, -0.0078805, -0.006978733, 0.009891964
209.817941, 0.02834057, 0.004599201, 0.04121958, -0.004332955, -0.007680977, -0.001133139, 0.01530983
